S_INFO_COMPCODE,ANN_DT,S_INFO_COMPNAME,B_INFO_CREDITRATINGAGENCY,B_INFO_CREDITRATING,B_INFO_PRECREDITRATING
48KA51A678,20110916,云南建工集团有限公司,5,AA,AA
48KA51A678,20120704,云南建工集团有限公司,5,AA,AA
48KA51A678,20121226,云南建工集团有限公司,5,AA,AA
48KA51A678,20130709,云南建工集团有限公司,5,AA,AA
48KA51A678,20130814,云南建工集团有限公司,5,AA,AA
48KA51A678,20140220,云南建工集团有限公司,5,AA,AA
48KA51A678,20140606,云南建工集团有限公司,5,AA,AA
48KA51A678,20141127,云南建工集团有限公司,5,AA,AA
48KA51A678,20150429,云南建工集团有限公司,5,AA+,AA
48KA51A678,20150625,云南建工集团有限公司,5,AA+,AA+
48KA51A678,20150716,云南建工集团有限公司,5,AA+,AA+
48KA51A678,20151014,云南建工集团有限公司,5,AA+,AA+
48KA51A678,20160912,云南省建设投资控股集团有限公司,5,AAA,AA+
48KA51A678,20170110,云南省建设投资控股集团有限公司,5,AAA,AAA
48KA51A678,20170518,云南省建设投资控股集团有限公司,7,AAA,
48KA51A678,20170616,云南省建设投资控股集团有限公司,5,AAA,AAA
48KA51A678,20171016,云南省建设投资控股集团有限公司,5,AAA,AAA
48KA51A678,20171023,云南省建设投资控股集团有限公司,7,AAA,AAA
48KA51A678,20180626,云南省建设投资控股集团有限公司,7,AAA,AAA
48KA51A678,20180726,云南省建设投资控股集团有限公司,5,AAA,AAA
48KA591548,20100820,丹东港集团有限公司,5,AA-,
48KA591548,20110111,丹东港集团有限公司,5,AA-,AA-
48KA591548,20111116,丹东港集团有限公司,5,AA-,AA-
48KA591548,20120511,丹东港集团有限公司,5,AA,AA-
48KA591548,20121016,丹东港集团有限公司,5,AA,AA
48KA591548,20121109,丹东港集团有限公司,5,AA,AA
48KA591548,20130301,丹东港集团有限公司,5,AA,AA
48KA591548,20130628,丹东港集团有限公司,5,AA,AA
48KA591548,20131119,丹东港集团有限公司,5,AA,AA
48KA591548,20140128,丹东港集团有限公司,5,AA,AA
48KA591548,20140408,丹东港集团有限公司,5,AA,AA
48KA591548,20140613,丹东港集团有限公司,5,AA,AA
48KA591548,20141031,丹东港集团有限公司,5,AA,AA
48KA591548,20150126,丹东港集团有限公司,5,AA,AA
48KA591548,20150618,丹东港集团有限公司,5,AA,AA
48KA591548,20150630,丹东港集团有限公司,5,AA,AA
48KA591548,20151023,丹东港集团有限公司,7,AA,
48KA591548,20151110,丹东港集团有限公司,5,AA,AA
48KA591548,20160303,丹东港集团有限公司,5,AA,AA
48KA591548,20160623,丹东港集团有限公司,7,AA,AA
48KA591548,20160728,丹东港集团有限公司,5,AA,AA
48KA591548,20161101,丹东港集团有限公司,7,AA,AA
48KA591548,20170606,丹东港集团有限公司,5,AA,AA
48KA591548,20170607,丹东港集团有限公司,7,AA,AA
48KA591548,20171030,丹东港集团有限公司,7,C,AA
48KA591548,20171030,丹东港集团有限公司,5,C,AA
48L502006D,20081213,青州市宏源公有资产经营有限公司,4,A+,
48L502006D,20100511,青州市宏源公有资产经营有限公司,4,A+,A+
48L502006D,20110630,青州市宏源公有资产经营有限公司,4,AA-,A+
48L502006D,20120629,青州市宏源公有资产经营有限公司,4,AA-,AA-
48L502006D,20120711,青州市宏源公有资产经营有限公司,6,AA-,
48L502006D,20130624,青州市宏源公有资产经营有限公司,6,AA-,AA-
48L502006D,20130625,青州市宏源公有资产经营有限公司,4,AA-,AA-
48L502006D,20140509,青州市宏源公有资产经营有限公司,14,AA,
48L502006D,20140618,青州市宏源公有资产经营有限公司,4,AA,AA-
48L502006D,20140626,青州市宏源公有资产经营有限公司,6,AA,AA-
48L502006D,20150617,青州市宏源公有资产经营有限公司,14,AA,AA
48L502006D,20150629,青州市宏源公有资产经营有限公司,4,AA,AA
48L502006D,20150629,青州市宏源公有资产经营有限公司,6,AA,AA
48L502006D,20150908,青州市宏源公有资产经营有限公司,6,AA,AA
48L502006D,20160623,青州市宏源公有资产经营有限公司,14,AA,AA
48L502006D,20160624,青州市宏源公有资产经营有限公司,4,AA,AA
48L502006D,20160627,青州市宏源公有资产经营有限公司,6,AA,AA
48L502006D,20170626,青州市宏源公有资产经营有限公司,14,AA,AA
48L502006D,20170627,青州市宏源公有资产经营有限公司,6,AA,AA
48L502006D,20170628,青州市宏源公有资产经营有限公司,4,AA,AA
48L502006D,20180628,青州市宏源公有资产经营有限公司,14,AA,AA
48L502006D,20180628,青州市宏源公有资产经营有限公司,6,AA,AA
48L502006D,20180629,青州市宏源公有资产经营有限公司,4,AA,AA
48L997A0DF,20100319,丰球集团有限公司,5,A-,
48L99AE78C,20100319,雄风集团有限公司,5,BBB+,
48L99D6B0A,20100319,浙江袜业有限公司,5,BBB,
48L99DFDD3,20100319,浙江永新集团有限公司,5,BBB-,
48M915C091,20090311,兖州市惠民城建投资有限公司,6,AA-,
48M915C091,20110310,兖州市惠民城建投资有限公司,6,AA-,AA-
48M915C091,20110601,兖州市惠民城建投资有限公司,6,AA-,AA-
48M915C091,20111231,兖州市惠民城建投资有限公司,6,AA-,AA-
48M915C091,20120620,兖州市惠民城建投资有限公司,6,AA,AA-
48M915C091,20130505,兖州市惠民城建投资有限公司,14,AA,
48M915C091,20130626,兖州市惠民城建投资有限公司,6,AA,AA
48M915C091,20140331,兖州市惠民城建投资有限公司,14,AA,AA
48M915C091,20140627,兖州市惠民城建投资有限公司,14,AA,AA
48M915C091,20140627,兖州市惠民城建投资有限公司,6,AA,AA
48M915C091,20140916,兖州市惠民城建投资有限公司,14,AA,AA
48M915C091,20150624,兖州市惠民城建投资有限公司,14,AA,AA
48M915C091,20150625,兖州市惠民城建投资有限公司,6,AA,AA
48M915C091,20150812,兖州市惠民城建投资有限公司,6,AA,AA
48M915C091,20160614,济宁市兖州区惠民城建投资有限公司,6,AA,AA
48M915C091,20160621,济宁市兖州区惠民城建投资有限公司,14,AA,AA
48M915C091,20170210,济宁市兖州区惠民城建投资有限公司,6,AA,AA
48M915C091,20170622,济宁市兖州区惠民城建投资有限公司,14,AA,AA
48M915C091,20170622,济宁市兖州区惠民城建投资有限公司,6,AA,AA
48M915C091,20170704,济宁市兖州区惠民城建投资有限公司,6,AA,AA
48M915C091,20171023,济宁市兖州区惠民城建投资有限公司,6,AA,AA
48M915C091,20180726,济宁市兖州区惠民城建投资有限公司,6,AA,AA
48M920C1C2,20110315,济宁市城建投资有限责任公司,6,AA,
48M920C1C2,20121226,济宁市城建投资有限责任公司,6,AA,AA
48M920C1C2,20130228,济宁市城建投资有限责任公司,14,AA+,
48M920C1C2,20130609,济宁市城建投资有限责任公司,6,AA,AA
48M920C1C2,20140228,济宁市城建投资有限责任公司,14,AA+,AA+
48M920C1C2,20140629,济宁市城建投资有限责任公司,14,AA+,AA+
48M920C1C2,20140707,济宁市城建投资有限责任公司,6,AA+,AA
48M920C1C2,20150805,济宁市城建投资有限责任公司,14,AA+,AA+
48M920C1C2,20150918,济宁市城建投资有限责任公司,6,AA+,AA+
48M920C1C2,20160608,济宁市城建投资有限责任公司,6,AA+,AA+
48M920C1C2,20160629,济宁市城建投资有限责任公司,14,AA+,AA+
48M920C1C2,20161025,济宁市城建投资有限责任公司,6,AA+,AA+
48M920C1C2,20170616,济宁市城建投资有限责任公司,6,AA+,AA+
48M920C1C2,20170621,济宁市城建投资有限责任公司,14,AA+,AA+
48M920C1C2,20180130,济宁市城建投资有限责任公司,6,AA+,AA+
48M920C1C2,20180625,济宁市城建投资有限责任公司,6,AA+,AA+
48N64583B4,20100617,上海申通地铁资产经营管理有限公司,4,AA,
48N64583B4,20110429,上海申通地铁资产经营管理有限公司,4,AA,AA
48N64583B4,20110831,上海申通地铁资产经营管理有限公司,4,AA,AA
48N64583B4,20111230,上海申通地铁资产经营管理有限公司,4,AA,AA
48N64583B4,20120628,上海申通地铁资产经营管理有限公司,4,AA,AA
48N64583B4,20130604,上海申通地铁资产经营管理有限公司,4,AA+,AA
48N64583B4,20131205,上海申通地铁资产经营管理有限公司,4,AA+,AA+
48N64583B4,20140728,上海申通地铁资产经营管理有限公司,4,AA+,AA+
48N64583B4,20150401,上海申通地铁资产经营管理有限公司,4,AA+,AA+
48N64583B4,20150730,上海申通地铁资产经营管理有限公司,4,AA+,AA+
48NA243B44,20120109,天津市政建设集团有限公司,14,AA,
48NA243B44,20120315,天津市政建设集团有限公司,6,AA,
48NA243B44,20120720,天津市政建设集团有限公司,14,AA,AA
48NA243B44,20130813,天津市政建设集团有限公司,14,AA,AA
48NA243B44,20140619,天津市政建设集团有限公司,14,AA,AA
48NA243B44,20150724,天津市政建设集团有限公司,14,AA,AA
48NA243B44,20161213,天津市政建设集团有限公司,14,AA,AA
48NA243B44,20170625,天津市政建设集团有限公司,6,AA,AA
48NA243B44,20170720,天津市政建设集团有限公司,14,AA,AA
48NA4EB9F7,20100223,临沂市城市资产经营开发有限公司,14,AA,
48NA4EB9F7,20110523,临沂市城市资产经营开发有限公司,14,AA,AA
48NA4EB9F7,20120628,临沂市城市资产经营开发有限公司,14,AA+,AA
48NA4EB9F7,20121114,临沂市城市资产经营开发有限公司,14,AA+,AA+
48NA4EB9F7,20130628,临沂市城市资产经营开发有限公司,14,AA+,AA+
48NA4EB9F7,20140429,临沂市城市资产经营开发有限公司,14,AA+,AA+
48NA4EB9F7,20150717,临沂市城市资产经营开发有限公司,14,AA+,AA+
48NA4EB9F7,20160728,临沂市城市资产经营开发有限公司,14,AA+,AA+
48NA4EB9F7,20161110,临沂市城市资产经营开发有限公司,14,AA+,AA+
48NA4EB9F7,20170622,临沂市城市资产经营开发有限公司,14,AA+,AA+
48NA4EB9F7,20180524,临沂市城市资产经营开发有限公司,14,AA+,AA+
48NA578F9E,20120120,临沂投资发展有限责任公司,14,AA,
48NA578F9E,20120629,临沂投资发展有限责任公司,14,AA,AA
48NA578F9E,20130725,临沂投资发展有限责任公司,14,AA+,AA
48NA578F9E,20140620,临沂投资发展有限责任公司,14,AA+,AA+
48NA578F9E,20150827,临沂投资发展有限责任公司,14,AA+,AA+
48NA578F9E,20150923,临沂投资发展有限责任公司,6,AA+,
48NA578F9E,20160408,临沂投资发展有限责任公司,6,AA+,AA+
48NA578F9E,20160523,临沂投资发展有限责任公司,14,AA+,AA+
48NA578F9E,20160705,临沂投资发展有限责任公司,6,AA+,AA+
48NA578F9E,20170523,临沂投资发展有限责任公司,14,AA+,AA+
48NA578F9E,20170724,临沂投资发展有限责任公司,6,AA+,AA+
48NA578F9E,20180524,临沂投资发展有限责任公司,14,AA+,
48NA578F9E,20180709,临沂投资发展有限责任公司,6,AA+,AA+
48O4F17231,20090115,兰州市城市发展投资有限公司,6,AA,
48O4F17231,20100416,兰州市城市发展投资有限公司,6,AA,AA
48O4F17231,20110520,兰州市城市发展投资有限公司,4,AA,
48O4F17231,20110630,兰州市城市发展投资有限公司,6,AA,AA
48O4F17231,20120628,兰州市城市发展投资有限公司,6,AA,AA
48O4F17231,20120629,兰州市城市发展投资有限公司,4,AA,AA
48O4F17231,20130622,兰州市城市发展投资有限公司,6,AA,AA
48O4F17231,20130628,兰州市城市发展投资有限公司,4,AA+,AA
48O4F17231,20140605,兰州市城市发展投资有限公司,4,AA+,AA+
48O4F17231,20140714,兰州市城市发展投资有限公司,6,AA,AA
48O4F17231,20150629,兰州市城市发展投资有限公司,4,AA+,AA+
48O4F17231,20150716,兰州市城市发展投资有限公司,6,AA,AA
48O4F17231,20150731,兰州市城市发展投资有限公司,4,AA+,AA+
48O4F17231,20160418,兰州市城市发展投资有限公司,4,AA+,AA+
48O4F17231,20160624,兰州市城市发展投资有限公司,4,AA+,AA+
48O4F17231,20170413,兰州市城市发展投资有限公司,4,AA+,AA+
48O4F17231,20170626,兰州市城市发展投资有限公司,4,AA+,AA+
48O4F17231,20171201,兰州市城市发展投资有限公司,4,AA+,AA+
48O4F17231,20180420,兰州市城市发展投资有限公司,4,AA+,AA+
48O4F17231,20180625,兰州市城市发展投资有限公司,4,AA+,AA+
48O4F17231,20180817,兰州市城市发展投资有限公司,4,AA+,AA+
48O8146AF4,20090430,昆明钢铁集团有限责任公司,2,AA-,
48O8146AF4,20100310,昆明钢铁集团有限责任公司,2,AA-,AA-
48O8146AF4,20100420,昆明钢铁集团有限责任公司,2,AA-,AA-
48O8146AF4,20110212,昆明钢铁集团有限责任公司,2,AA-,AA-
48O8146AF4,20110630,昆明钢铁集团有限责任公司,2,AA,AA-
48O8146AF4,20120131,昆明钢铁集团有限责任公司,2,AA,AA
48O8146AF4,20120529,昆明钢铁集团有限责任公司,2,AA,AA
48O8146AF4,20130308,昆明钢铁集团有限责任公司,2,AA,AA
48O8146AF4,20130625,昆明钢铁集团有限责任公司,2,AA,AA
48O8146AF4,20131025,昆明钢铁集团有限责任公司,2,AA,AA
48O8146AF4,20140526,昆明钢铁集团有限责任公司,2,AA+,AA
48O9B4270D,20090420,温岭市国有资产投资集团有限公司,5,AA-,
48O9B4270D,20101104,温岭市国有资产投资集团有限公司,5,AA-,AA-
48O9B4270D,20111219,温岭市国有资产投资集团有限公司,5,AA-,AA-
48O9B4270D,20120514,温岭市国有资产投资集团有限公司,14,AA,
48O9B4270D,20120928,温岭市国有资产投资集团有限公司,5,AA,AA-
48O9B4270D,20130629,温岭市国有资产投资集团有限公司,14,AA,AA
48O9B4270D,20130726,温岭市国有资产投资集团有限公司,5,AA,AA
48O9B4270D,20140626,温岭市国有资产投资集团有限公司,14,AA,AA
48O9B4270D,20140723,温岭市国有资产投资集团有限公司,5,AA,AA
48O9B4270D,20150812,温岭市国有资产投资集团有限公司,14,AA,AA
48O9B4270D,20150929,温岭市国有资产投资集团有限公司,5,AA,AA
48O9B4270D,20160815,温岭市国有资产投资集团有限公司,14,AA,AA
48O9B4270D,20160913,温岭市国有资产投资集团有限公司,5,AA,AA
48O9B4270D,20170531,温岭市国有资产投资集团有限公司,6,AA+,
48O9B4270D,20170624,温岭市国有资产投资集团有限公司,14,AA,AA
48O9B4270D,20170713,温岭市国有资产投资集团有限公司,6,AA+,AA+
48O9B4270D,20180625,温岭市国有资产投资集团有限公司,6,AA+,AA+
48O9B4270D,20180626,温岭市国有资产投资集团有限公司,14,AA+,AA
48P9263E7F,20090505,扬中市城市建设投资发展总公司,6,A+,
48P9263E7F,20110627,扬中市城市建设投资发展总公司,6,AA-,A+
48P9263E7F,20120619,扬中市城市建设投资发展总公司,6,AA-,AA-
48P9263E7F,20130718,扬中市城市建设投资发展总公司,6,AA-,AA-
48P9263E7F,20140930,扬中市城市建设投资发展总公司,6,AA-,AA-
48P9263E7F,20150531,扬中市城市建设投资发展总公司,19,AA,
48P9263E7F,20150923,扬中市城市建设投资发展总公司,6,AA,AA-
48P9263E7F,20151207,扬中市城市建设投资发展总公司,6,AA,AA
48P9263E7F,20160520,扬中市城市建设投资发展总公司,6,AA,AA
48P9263E7F,20160627,扬中市城市建设投资发展总公司,6,AA,AA
48P9263E7F,20170613,扬中市城市建设投资发展总公司,6,AA,AA
48P9263E7F,20170710,扬中市城市建设投资发展总公司,6,AA,AA
48P9263E7F,20180627,扬中市城市建设投资发展总公司,6,AA,AA
48P9C10AF6,20090121,淮南市城市建设投资有限责任公司,6,AA-,
48P9C10AF6,20100726,淮南市城市建设投资有限责任公司,6,AA-,AA-
48P9C10AF6,20110630,淮南市城市建设投资有限责任公司,6,AA,AA-
48P9C10AF6,20120625,淮南市城市建设投资有限责任公司,6,AA,AA
48P9C10AF6,20130624,淮南市城市建设投资有限责任公司,6,AA,AA
48P9C10AF6,20140519,淮南市城市建设投资有限责任公司,6,AA,AA
48P9C10AF6,20140610,淮南市城市建设投资有限责任公司,6,AA,AA
48P9C10AF6,20150629,淮南市城市建设投资有限责任公司,6,AA,AA
48P9C10AF6,20160627,淮南市城市建设投资有限责任公司,6,AA,AA
48P9C10AF6,20160701,淮南市城市建设投资有限责任公司,4,AA,
48P9C10AF6,20170401,淮南市城市建设投资有限责任公司,6,AA,AA
48P9C10AF6,20170612,淮南市城市建设投资有限责任公司,6,AA,AA
48P9C10AF6,20170725,淮南市城市建设投资有限责任公司,4,AA,AA
48P9C10AF6,20171117,淮南市城市建设投资有限责任公司,4,AA,AA
48P9C10AF6,20180104,淮南市城市建设投资有限责任公司,4,AA,AA
48P9C10AF6,20180627,淮南市城市建设投资有限责任公司,6,AA,AA
48P9C10AF6,20180629,淮南市城市建设投资有限责任公司,4,AA,AA
48P9C10AF6,20180727,淮南市城市建设投资有限责任公司,4,AA,AA
48P9C10AF6,20180808,淮南市城市建设投资有限责任公司,4,AA,AA
48P9E0B6DD,20091103,广州市建设投资发展有限公司,5,AA+,
48P9E0B6DD,20100630,广州市建设投资发展有限公司,5,AA+,AA+
48P9E0B6DD,20110729,广州市建设投资发展有限公司,5,AA+,AA+
48P9E0B6DD,20120730,广州市建设投资发展有限公司,5,AA+,AA+
48P9E0B6DD,20130708,广州市建设投资发展有限公司,5,AA,AA+
48P9E0B6DD,20140630,广州市建设投资发展有限公司,5,AA,AA
48P9E0B6DD,20150626,广州市建设投资发展有限公司,5,AA,AA
48P9E0B6DD,20160720,广州市建设投资发展有限公司,5,AA,AA
48P9E0B6DD,20170712,广州市建设投资发展有限公司,5,AA,AA
48P9E0B6DD,20180622,广州市建设投资发展有限公司,5,AA,AA
48PAFCE0D6,20081119,济南市城市建设投资有限公司,5,AA,
48PAFCE0D6,20091009,济南市城市建设投资有限公司,5,AA+,AA
48PAFCE0D6,20100730,济南市城市建设投资有限公司,5,AA+,AA+
48PAFCE0D6,20111103,济南市城市建设投资有限公司,5,AA+,AA+
48PAFCE0D6,20111223,济南市城市建设投资有限公司,5,AA+,AA+
48PAFCE0D6,20121115,济南市城市建设投资有限公司,5,AA+,AA+
48PAFCE0D6,20130705,济南市城市建设投资有限公司,5,AA+,AA+
48PAFCE0D6,20140630,济南市城市建设投资有限公司,5,AA+,AA+
48PAFCE0D6,20150629,济南市城市建设投资有限公司,5,AA+,AA+
48PAFCE0D6,20160629,济南市城市建设投资有限公司,5,AAA,AA+
48PAFCE0D6,20170623,济南市城市建设投资有限公司,5,AAA,AAA
48PAFCE0D6,20180625,济南市城市建设投资有限公司,5,AAA,AAA
48Q9D95E9F,20090619,萍乡市城市建设投资发展公司,4,AA-,
48Q9D95E9F,20110714,萍乡市城市建设投资发展公司,4,AA-,AA-
48Q9D95E9F,20120706,萍乡市城市建设投资发展公司,4,AA-,AA-
48Q9D95E9F,20120904,萍乡市城市建设投资发展公司,4,AA-,AA-
48Q9D95E9F,20130722,萍乡市城市建设投资发展公司,4,AA-,AA-
48Q9D95E9F,20140729,萍乡市城市建设投资发展公司,4,AA-,AA-
48Q9D95E9F,20150824,萍乡市城市建设投资发展公司,4,AA-,AA-
48Q9D95E9F,20160623,萍乡市城市建设投资发展公司,4,AA-,AA-
48Q9D95E9F,20160711,萍乡市城市建设投资发展公司,13,AA,
48Q9D95E9F,20170627,萍乡市城市建设投资发展公司,13,AA,AA
48Q9D95E9F,20170629,萍乡市城市建设投资发展公司,4,AA-,AA-
48Q9D95E9F,20171226,萍乡市城市建设投资发展公司,13,AA,AA
48Q9D95E9F,20180622,萍乡市城市建设投资发展公司,13,AA,AA
48Q9D95E9F,20180628,萍乡市城市建设投资发展公司,4,AA,AA-
48R64B9AE9,20090609,巢湖城市建设投资有限公司,6,AA-,
48R64B9AE9,20110630,巢湖城市建设投资有限公司,6,AA-,AA-
48R64B9AE9,20120629,巢湖城市建设投资有限公司,6,AA,AA-
48R64B9AE9,20130627,巢湖城市建设投资有限公司,6,AA,AA
48R64B9AE9,20140624,巢湖城市建设投资有限公司,6,AA,AA
48R64B9AE9,20140820,巢湖城市建设投资有限公司,6,AA,AA
48R64B9AE9,20150526,巢湖城市建设投资有限公司,6,AA,AA
48R64B9AE9,20160627,巢湖城市建设投资有限公司,6,AA+,AA
48RAD09918,20090515,武汉信用风险管理有限公司,5,A,
48RAD09918,20120401,武汉信用风险管理有限公司,5,A,A
48RAD09918,20121203,武汉信用风险管理有限公司,13,AA+,
48RAD09918,20130222,武汉信用风险管理有限公司,5,A+,A
48RAD09918,20130510,武汉信用风险管理有限公司,14,AA+,
48RAD09918,20130813,武汉信用风险管理有限公司,14,AA+,AA+
48RAD09918,20131213,武汉信用风险管理有限公司,13,AA+,AA+
48RAD09918,20140327,武汉信用风险管理有限公司,2,AA+,
48RAD09918,20141219,武汉信用风险管理有限公司,13,AA+,AA+
48RAD09918,20151030,武汉信用风险管理有限公司,6,AA+,
48RAD09918,20161230,武汉信用风险管理有限公司,13,AA+,AA+
48RAE2F02C,20090515,武汉思远投资有限公司,5,BBB-,
48RAE2F02C,20120401,武汉思远投资有限公司,5,B-,BBB-
48RAE2F02C,20130222,武汉思远投资有限公司,5,B-,B-
48RAE4169A,20090515,武汉青江化工股份有限公司,5,BBB-,
48RAE4169A,20120401,武汉青江化工股份有限公司,5,BBB-,BBB-
48RAE4169A,20130222,武汉青江化工股份有限公司,5,BBB-,BBB-
48RAE56929,20090515,武汉启瑞药业有限公司,5,BBB-,
48RAE56929,20120401,武汉启瑞药业有限公司,5,BBB-,BBB-
48RAE56929,20130222,武汉启瑞药业有限公司,5,BBB-,BBB-
48RB0A426F,20090209,海盐县国有资产经营有限公司,5,A+,
48RB0A426F,20091023,海盐县国有资产经营有限公司,5,A+,A+
48RB0A426F,20100907,海盐县国有资产经营有限公司,5,A+,A+
48RB0A426F,20111017,海盐县国有资产经营有限公司,5,A+,A+
48RB0A426F,20121231,海盐县国有资产经营有限公司,5,AA-,A+
48RB0A426F,20130710,海盐县国有资产经营有限公司,5,AA-,AA-
48RB0A426F,20130730,海盐县国有资产经营有限公司,5,AA-,AA-
48RB0A426F,20140630,海盐县国有资产经营有限公司,5,AA-,AA-
48RB0A426F,20150629,海盐县国有资产经营有限公司,5,AA,AA-
48RB0A426F,20160627,海盐县国有资产经营有限公司,5,AA,AA
48RB0A426F,20170522,海盐县国有资产经营有限公司,5,AA,AA
48RB0A426F,20170606,海盐县国有资产经营有限公司,5,AA,AA
48RB0A426F,20180307,海盐县国有资产经营有限公司,7,AA,
48RB0A426F,20180622,海盐县国有资产经营有限公司,7,AA,AA
48RB0A426F,20180626,海盐县国有资产经营有限公司,5,AA,AA
48S8158D07,20090429,内蒙古高新控股有限公司,6,AA,
48S8158D07,20110321,内蒙古高新控股有限公司,5,AA,
48S8158D07,20110728,内蒙古高新控股有限公司,5,AA,AA
48S8158D07,20110825,内蒙古高新控股有限公司,6,AA,AA
48S8158D07,20120417,内蒙古高新控股有限公司,4,AA+,
48S8158D07,20120518,内蒙古高新控股有限公司,5,AA,AA
48S8158D07,20120628,内蒙古高新控股有限公司,6,AA,AA
48S8158D07,20130613,内蒙古高新控股有限公司,5,AA,AA
48S8158D07,20130625,内蒙古高新控股有限公司,6,AA,AA
48S8158D07,20130628,内蒙古高新控股有限公司,4,AA,AA+
48S8158D07,20131209,内蒙古高新控股有限公司,5,AA,AA
48S8158D07,20140627,内蒙古高新控股有限公司,4,AA,AA
48S8158D07,20140725,内蒙古高新控股有限公司,6,AA,AA
48S8158D07,20141023,内蒙古高新控股有限公司,5,AA,AA
48S8158D07,20150529,内蒙古高新控股有限公司,5,AA,AA
48S8158D07,20150608,内蒙古高新控股有限公司,4,AA,AA
48S8158D07,20150723,内蒙古高新控股有限公司,6,AA,AA
48S8158D07,20150730,内蒙古高新控股有限公司,5,AA,AA
48S8158D07,20150827,内蒙古高新控股有限公司,7,AA,
48S8158D07,20160630,内蒙古高新控股有限公司,4,AA,AA
48S8158D07,20160725,内蒙古高新控股有限公司,5,AA,AA
48S8158D07,20170617,内蒙古高新控股有限公司,14,AA+,
48S8158D07,20170630,内蒙古高新控股有限公司,4,AA,AA
48S8158D07,20170724,内蒙古高新控股有限公司,5,AA,AA
48S8158D07,20180301,内蒙古高新控股有限公司,19,AA,
48S8158D07,20180727,内蒙古高新控股有限公司,5,AA,AA
48T5823E55,20091218,宁波市杭州湾大桥发展有限公司,5,AA-,
48T5823E55,20110908,宁波市杭州湾大桥发展有限公司,5,AA,AA-
48T5823E55,20120423,宁波市杭州湾大桥发展有限公司,5,AA,AA
48T5823E55,20130528,宁波市杭州湾大桥发展有限公司,5,AA,AA
48T5823E55,20160518,宁波市杭州湾大桥发展有限公司,4,AA+,
48T5823E55,20170620,宁波市杭州湾大桥发展有限公司,4,AA+,AA+
48T5823E55,20180515,宁波市杭州湾大桥发展有限公司,4,AA+,AA+
48T91A27E3,20081212,厦门海沧投资集团有限公司,5,AA-,
48T91A27E3,20100115,厦门海沧投资集团有限公司,5,AA-,AA-
48T91A27E3,20100823,厦门海沧投资集团有限公司,5,AA-,AA-
48T91A27E3,20111107,厦门海沧投资集团有限公司,5,AA-,AA-
48T91A27E3,20121218,厦门海沧投资集团有限公司,5,AA-,AA-
48T91A27E3,20130428,厦门海沧投资集团有限公司,5,AA,AA-
48T91A27E3,20130730,厦门海沧投资集团有限公司,5,AA,AA
48T91A27E3,20131211,厦门海沧投资集团有限公司,5,AA,AA
48T91A27E3,20140715,厦门海沧投资集团有限公司,5,AA,AA
48T91A27E3,20140811,厦门海沧投资集团有限公司,5,AA,AA
48T91A27E3,20150422,厦门海沧投资集团有限公司,5,AA,AA
48T91A27E3,20150717,厦门海沧投资集团有限公司,5,AA+,AA
48T91A27E3,20150730,厦门海沧投资集团有限公司,5,AA+,AA+
48T91A27E3,20151216,厦门海沧投资集团有限公司,5,AA+,AA+
48T91A27E3,20160219,厦门海沧投资集团有限公司,5,AA+,AA+
48T91A27E3,20160510,厦门海沧投资集团有限公司,5,AA+,AA+
48T91A27E3,20160727,厦门海沧投资集团有限公司,5,AA+,AA+
48T91A27E3,20160822,厦门海沧投资集团有限公司,13,AA+,
48T91A27E3,20161108,厦门海沧投资集团有限公司,2,AA+,
48T91A27E3,20170109,厦门海沧投资集团有限公司,2,AA+,AA+
48T91A27E3,20170330,厦门海沧投资集团有限公司,5,AA+,AA+
48T91A27E3,20170626,厦门海沧投资集团有限公司,13,AA+,AA+
48T91A27E3,20170717,厦门海沧投资集团有限公司,5,AA+,AA+
48T91A27E3,20170727,厦门海沧投资集团有限公司,2,AA+,AA+
48T91A27E3,20170919,厦门海沧投资集团有限公司,5,AA+,AA+
48T91A27E3,20171117,厦门海沧投资集团有限公司,5,AA+,AA+
48T91A27E3,20180320,厦门海沧投资集团有限公司,5,AA+,AA+
48T91A27E3,20180626,厦门海沧投资集团有限公司,13,AA+,AA+
48T91A27E3,20180718,厦门海沧投资集团有限公司,5,AA+,AA+
48T91A27E3,20180725,厦门海沧投资集团有限公司,2,AA+,AA+
48T91D7356,20090617,南昌城市建设投资发展有限公司,6,AA,
48T91D7356,20110630,南昌城市建设投资发展有限公司,6,AA+,AA
48T91D7356,20120618,南昌城市建设投资发展有限公司,6,AA+,AA+
48T91D7356,20130104,南昌城市建设投资发展有限公司,6,AA+,AA+
48T91D7356,20130625,南昌城市建设投资发展有限公司,6,AA+,AA+
48T91D7356,20140508,南昌城市建设投资发展有限公司,6,AA+,AA+
48T91D7356,20140625,南昌城市建设投资发展有限公司,6,AA+,AA+
48T91D7356,20150619,南昌城市建设投资发展有限公司,6,AA+,AA+
48T91D7356,20150812,南昌城市建设投资发展有限公司,6,AA+,AA+
48T91D7356,20160624,南昌城市建设投资发展有限公司,6,AA+,AA+
48T91D7356,20160923,南昌城市建设投资发展有限公司,6,AA+,AA+
48T91D7356,20170622,南昌城市建设投资发展有限公司,6,AA+,AA+
48T91D7356,20170913,南昌城市建设投资发展有限公司,6,AA+,AA+
48T91D7356,20180623,南昌城市建设投资发展有限公司,6,AA+,AA+
48T91D7356,20180824,南昌城市建设投资发展有限公司,19,AA+,
