COMPANY,LESS_FIN_EXP,LESS_GERL_ADMIN_EXP,LESS_NON_OPER_EXP,LESS_OPER_COST,LESS_SELLING_DIST_EXP,OPER_PROFIT,PLUS_NON_OPER_REV,TOT_OPER_REV,TOT_PROFIT,ACCT_PAYABLE,ACCT_RCV,ADV_FROM_CUST,BONDS_PAYABLE,CONST_IN_PROG,DVD_RCV,FIN_ASSETS_AVAIL_FOR_SALE,FIX_ASSETS,INT_RCV,INVEST_REAL_ESTATE,LT_BORROW,LT_PAYABLE,MONETARY_CAP,NON_CUR_LIAB_DUE_WITHIN_1Y,NOTES_PAYABLE,NOTES_RCV,OIL_AND_NATURAL_GAS_ASSETS,OTH_PAYABLE,OTH_RCV,PRODUCTIVE_BIO_ASSETS,PROJ_MATL,ST_BORROW,TOT_ASSETS,TOT_CUR_ASSETS,TOT_CUR_LIAB,TOT_LIAB,TRADABLE_FIN_ASSETS,AMORT_INTANG_ASSETS,DEPR_FA_COGA_DPBA,NET_CASH_FLOWS_FNC_ACT,NET_CASH_FLOWS_INV_ACT,NET_CASH_FLOWS_OPER_ACT,free_cash_flow
29O443C260,,,,,,,,1258000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HfSMKPShn2,3896281.6,18800702.85,1452467.96,698741092.5,25462083.09,55492139.97,3743674.2,799315259.3,57783346.21,188138269.4,183176857.7,926019.46,,17544863.1,,,76045008.06,,857399.38,,,93152531.37,,31578367.29,,,791046.18,3331119.45,,,133000000,550826432.5,385005529,365224117.2,371728614.4,,,,48670678.44,-46339363.85,29771677.48,
e7KHuu9ohp,16648629.71,16430546.27,2089684.58,1057849946,162463.7,13199652.54,403464.36,1142284364,11513432.32,58729550.17,144477527.6,264923088.9,,,,,61458098.46,,,,,75784423.45,,45355000,760000,,414491637.6,358382715.8,,,200300000,1463825889,1311305126,1161953481,1161953481,640000,,,36946284.8,-58212397.48,33884407.37,
1600256,115131613.4,179167874.6,8287428.2,2961110838,95097528.37,1136407270,85548263.46,4561108450,1213668105,648390243.3,923286738.1,276886284.8,2971023427,9146919471,84369936.2,,1295796833,27352979.73,1432852793,4782864304,212400182,2876548028,444000000,50030087.93,54433692.32,,520714409,371715696.9,,225382525.4,1073836000,18851446621,5059915855,2642040817,10653712751,,2005088.84,209184215.7,5182843131,-3476586763,502211283.2,-3219071895
1697803685,,,,,,,,8601905800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4527FE7E95,81912.09,83196690.24,689151.31,219932658,44526859.49,161389583.2,391383.09,521336292.7,161091815,52438608.15,32969722.84,330369518.9,,106021381.7,,,967552669.5,4212091.72,,,,833807917.3,,21600000,160000,,62196451.65,9006717.69,,1767280.86,5000000,2187939405,996217347.3,523380256.2,564182969,,2937214.26,75593002.95,483059112.7,-611058978.6,399680255.9,-669238551.2
T7mfydGHyN,-5731674.38,44366223.08,48000,881010707.5,772969.2,449042637.3,610.99,1371868799,478747432.1,31060608.2,375651448.8,12000,,1394628.06,,,94156963.1,,,1134000000,,942696142.7,380000000,,,,211317267.9,103460620.7,,,,4320402707,3472283386,624288134.6,1758288135,,19765320,5489110.71,-489718653.2,-19137044.9,788774228.6,501789881.1
wWJtNM3NuX,5971463.88,54368963.3,173996.09,453289487.9,,95491194.22,2514099,637986051.9,97831297.13,154395611,189856349.4,3691444.74,,,,,17093580.82,,,,,90245689.43,,820178.5,750000,,2258414.57,12749745.03,,,135200000,585704014.2,557928569.9,338726262.2,338726262.2,,9313.75,2399531.3,96501544.39,-7385552.66,-40026920.4,6258619.925
2019155,1989608761,2935805787,85498351.58,63700365756,2775337838,2386060168,264541907.4,75098729948,2565103724,6098435470,1552796552,1656813795,2000000000,10064041394,,572163900.3,34072606632,105795487.1,94229465.24,7834610799,264982836.7,11818397714,7731560796,2605738353,560515531.6,,1500532483,1161403271,,53164104.65,29592333052,87277883492,36316528289,55044188107,65282698957,3380997545,78495238.84,3189429398,5800115560,-8868801773,1895333982,6160065607
iqNubjYAqV,24296673.48,30645365.03,89678.66,947176716.8,11156250.58,89924660.21,2420194.59,1104499218,92255176.14,65968342.42,104176877.3,40526418.46,,36238115.61,,,437158896.9,,,15750000,,240920574.5,,293000000,9950000,,49954603.7,127551137.5,,,269332112,1379334804,845368996.2,729402821.7,745152821.7,,,,-23913797.29,-10090853.88,123133617.6,3025222.576
2AF4DDD901,7937364.43,17168592.1,62893.16,213862624.5,19477826.91,31287391.72,129615.87,289289864.5,31354114.43,6461727.18,60159871.78,,18000000,54718531.18,,,61256677.04,,,,,16009163.46,,23000000,,,2262577.72,11375423.52,,,81700000,361387710.3,201306153.2,114159405.6,132159405.6,,286185.24,4702777.84,31274080.3,-65934012.4,14179360.17,-9287895.06
2AF46B2199,4159076.3,20403909.74,5841463.78,112228696,6335818.2,43943339.83,13678714.37,191178284.7,51780590.42,11228643.09,67838127.75,931688.35,,8572988.45,,,177303054.1,,,,,32909732.37,,,,,18926329.85,50928516.38,,2057042.9,80000000,471576211.7,232999131.8,115507406.6,150708651.7,,,,40718540.84,-58855142.87,25531541.57,-37704813.46
JmcBH2y37u,127517342.8,127688815.3,1040114.06,1011340351,70926543.65,462803612,160563034.2,1751884846,622326532.2,272721679,76849876.83,371525575.2,850000000,6747569190,,,926219116.7,,,3933771899,132597831.4,1502991160,448000000,6690000,57168930,,561707143.8,1765145521,,130092966.7,740000000,14110885056,4791891716,2584565753,7550821858,,8559106.76,54187042.22,3608750893,-3548914415,573912757,-2582885629
2AF3EC08B4,34663152.48,98135467.04,619579.31,10159960051,3252961.36,317309586.6,79888,10984619672,316769895.3,634965660.8,342853419.9,194277346.8,,1145566.16,,,186251185.5,,,,,769112352.4,,50000000,34300000,,1011692693,849231489.4,,,718000000,3736172079,3472762632,2738175028,2738175028,10300000,173226.78,27813774.16,258662565.3,-78936099.67,32020700,49585864.83
9lnv3iZz9n,7435215.75,51456453.26,1364971.16,327413645.2,35710290.66,33662695.46,581343.15,450339489.3,216027658.8,107299051.6,24080445.75,185090641.2,,5622047257,1584930.59,,313271493.2,,,1662180622,63599060.45,507137800.1,626340000,,,,2985002532,1408739262,,107333.61,307500000,12490558793,4323053939,4254999146,6064070274,,,,717988228.9,-1362389665,655780761.5,-75839859.49
5zgaAbM015,18968172.77,7781883.02,378234.41,344888671.3,2264315.89,25422524.38,30983.74,398747863.8,25075273.71,11336857.12,93910929.62,,,,,,96717408.23,,,,,171790751.5,,170000000,21662500,,3738825.28,55002707.22,,,108000000,565904525.7,447719563.6,295308726.6,335308726.6,4500000,,7177786.12,14031827.23,-4798086.04,36189987.06,-22955036.24
eeHE2wbmEM,5776244.02,51610465.47,904521.39,1191204357,,27303622.19,239770.3,1284306082,229813561.1,248710928.7,2108629729,,,3428658.51,,,325735953.5,,,2132000000,,990807286.8,869200000,788000000,,,2025563698,4054882143,,,866000000,10970626172,10621211560,4827077799,6959077799,,,20022299.6,-481183882.7,-48238109.21,51908777.47,-5629373466
683716736,8307876.36,5199542.59,33774.66,702517513.8,,234413305.9,,952930925.7,234379531.2,530030,,67605457.59,,,,,220627702.6,,,93000000,,18297599.53,,,,,18389023.93,25974044.27,,,,2628178160,2390652753,86474263.43,179474263.4,,27986,1498207.75,33859885.74,-38267838,21987293.59,-40157589.05
F56A8,-5667576.58,39279371.87,72018.39,218897794.1,6194909.6,90578291.81,1939003.72,349710338.8,92445277.14,34396392.3,10835008.22,1616387.28,,2591257.71,,,245948450.9,,,,,37568741.79,,,7907794,,1425580.44,243364512.3,,,18000000,623433728.3,351987845.9,82092519.63,82092519.63,,,,-35336000,-202193611.4,113020631.6,11028090.43
0PJ454596C,22415522.44,92354112.39,58087394.7,1581804795,25828723.11,4212572.43,501333298.3,1773409116,447458476,269144677.9,145329041.3,238499301.5,2076142000,3808553731,,,9277277907,,51407278.51,13117016997,483603954.6,1973667775,1855045600,,,,6462210291,160025350.2,,80468830.35,184800000,42346797335,10188423902,8985202471,25860190306,,1390972.94,57141375.48,-1264135659,-2863811574,803592315.1,1583388599
1000978,31345297.41,125741398.7,607042.78,278377141.7,11503937.62,65683000.35,12196814.14,512606629.3,77272771.71,20545674.83,109378503,14071882.02,,77458611.32,5143959.52,,943924598.5,,11337267.25,122000000,,445864492.9,105000000,,,,118368829.4,17265109.96,,,75000000,2457567297,759619735,873399967.4,995453969.4,,13302816.52,58797010.2,143485433.9,-44383496.32,116599071,350337868
1000411,73758133.44,151307789.1,6976256.05,8022084048,144926164.9,521565705.3,8747539.56,8526353584,523336988.8,1574902817,1485758776,40018550.32,,3122542.25,,41237951.78,190765756.6,,83549439.08,,,745409278.2,,202585349.4,139032860.9,,216409409.2,16385987.36,,,646037210.9,3679048195,3270302735,2744876803,2762180143,237116.89,1102887.3,15107555.5,107693635,407706912.3,-80647200.46,337581.3984
47A6442E34,124563.25,62152493.71,961787.56,220535964.2,37806443.35,60028908.93,587502.77,382484107.6,64714130.71,89779811.38,162579398.2,142319372.6,60000000,10587753.91,,,167680936.9,,,,,116224710.6,,32431652,1982740,,50395682.5,90626868.63,,,15000000,794401273.3,594937684.2,338135826.3,477368509.2,,31488.14,17338908.28,11348886.67,-21982845.95,34004362.12,-6822121.548
2oI561101B,-1348692.68,75818215.05,167075.68,226371728.2,17048357.14,72238297.16,7118032.28,390699391.8,79189253.76,2207983.1,30849856.34,969036.67,,,,,123119088.5,,,,,247726796.1,,,,,374933.55,3197618,,,14866180,424018387.7,284239963,40748732.5,40748732.5,,1714047.98,6082892.14,-7542186.72,-117736787.3,81178243.88,-48294494.31
48TA5936CF,93213557.81,131115640.5,625010.28,1746222977,14705700.63,-125398923,134195365.3,2014832699,8171432.03,881525530,1311976829,903755442.4,2822250563,193488406.6,,,1955485322,,,2063750000,,1605817459,219000000,,,,484001973.9,3213630908,,,167208800,16898266341,7867668658,2933547712,7830374524,,10231279.56,67819035.93,937707183.6,-89303150.62,-287960366.6,-1297587252
1000498,,,,,,,,,,,,,,,,,112433.76,,,,,10488980.38,,,,,400000,,,,,10688797.43,10488980.38,408820.01,408820.01,,9800.04,26982.17,,-5000,-34464244.52,-37375732.96
Ie2U7jvmL1,12495775.62,85187423.11,3911706.33,717154497.4,94807776.02,76268436.58,15797846.62,985951659.4,88154576.87,106028169.3,532790.11,66187535.86,40000000,4573536.51,,,322074630.8,,,47000000,,61941363.15,16000000,,,,55050800.51,89157178.58,55815687.1,,75000000,656399262.6,260849258.3,343632324.2,440438772.2,,,26378806.57,29845246.16,-96102369.93,77634447.53,97648577.06
XL7kVf7ls2,2613224.8,21131785.75,16271.17,7699385.62,401050.77,23717465.96,400000,55623397.37,24101194.79,3733244.72,80275616.7,926192.5,,,,,39494648.79,,,8500000,,667015.73,,,,,67822386.82,7309760.04,,152003,5200000,391982844.3,94617933.5,77693481.63,87343481.63,,,,-17400564.86,-4802414.44,15560189.4,13535835.9
502032706,697632085.5,1489025415,21007468.97,45870929958,286375230.2,141638107,59658073.06,48569406807,180288711.1,7216843227,617581799.3,2253223620,1763411855,4744789314,,185806080,13563708926,,8106167.51,5264181820,346549855.2,7197857204,2402649642,3789349235,3963357800,,911527753.2,200162877.6,4520537.11,82824193.5,6201042193,41792434969,20904431121,24537990699,31981819816,16849532.52,25502305.89,1200950272,-416838256.3,-3205166094,5064558080,-637332094.7
1000028,136401442.1,349634683.2,1788868.43,13796014094,429901024.6,387065389.9,24004986.66,15130338572,409281508.2,2490177373,3571447183,58629952.74,,131042772.6,,,599679549.7,,86164929.7,93082967.96,35536.2,952665245.2,23960000,1059426953,534922741.3,,339496431,28447547.93,,,1839838066,7665759761,6471493079,6027175803,6238959118,,15938550.65,74198922.79,208661333.9,-211230065.4,227316132,86677980.68
1600609,147020322.4,226546991.4,13247593.87,4154478263,138778820.9,104706284.5,10757945.87,4683882232,102216636.5,949006267.1,778933451.2,35783488.69,,172289951.5,,,413129296.6,,931782.41,,,1924987621,,490010729.3,642149078.7,,367756670.3,50374941.49,,46192656.8,2870515546,5417915030,4263117708,4797400581,4885412586,,10352935.02,54758309.64,449435986.4,-107015616.4,-75905443.5,48509003.72
DWveSxmJwh,23460925.42,114374124.5,1504440.95,2930917346,7066644.72,157473281.5,1621151.02,3357099977,157589991.6,1253127648,793123875.2,23792028.69,200000000,444123.86,,,235274061.1,,20213570.71,,21557052.17,449504608.5,,15000000,34599490,,169877130.1,149097848.8,,,300900000,2851663018,2481307623,1863150142,2084707195,685089.67,314714,17737568.74,99213563.58,-65066664.32,685747.62,-138824172.8
786363806,78915765.47,17164514.47,32000,205208073,,200453898.6,160056.49,528205920.5,330541955.1,25188471.78,73820196,1336930806,,358990369,,,26917912.58,,,1012100654,,181558935.5,357000000,,,,815379283,1258313736,,,20000000,9827499659,7944832878,2814350491,3826451145,,,1419908.76,-6663793.46,-239585348.5,162469362.2,-516192462.5
16U2894CBF,13513962.34,25497831.16,187879.15,347742932,,5161183.97,1170885.01,385119970.3,160287442,68828952.45,37375940.66,234726095.2,,47058844.96,,,312151584.8,,,288216666.7,3408400000,246826093.3,,310000000,,,2241717464,5431242774,,479611.66,80000000,10369576557,9984141628,2980975611,6791683833,,685476.75,40208199.41,-129089847.2,-84351082.27,223101072.2,-6898369165
1600795,5011248116,652004011.4,72154946.63,42510451321,103231184.5,4977214322,326874871.5,50557625192,5231934247,12539013660,5362362670,153874160.1,7893601007,37828659417,29175021.63,,1.05E+11,,9946785.31,58707625174,7864476772,4274831882,2171001742,2610808687,552681114.2,,4862347422,903173795.9,,3504591088,42969050978,1.82E+11,18110514061,66514682292,1.42E+11,26275,25176104.75,6850282649,15416422927,-22773815201,10376251039,-18478417879
45F5AEA0BA,262237136.1,365391108.4,2137091.96,3917380200,7065314.65,3121053169,57111794.38,7478002291,3176027871,388272224.9,218761511.1,1180690598,1484531250,1556472068,,,13489483884,,,1796000000,1853290378,2699701425,1202833614,831500000,743224502,,1933628596,976559174.7,,109469559.2,3117045946,23238043055,5697687689,8836369310,14230853147,,69121642.85,644430016.2,1096921729,-6459124324,4796740077,-1112507454
0LM09DB37D,46065439.27,150247881.1,5022514.25,616346899.5,221842316.5,14086732.45,2842557.28,1071759955,11906775.48,80720420.13,67505085.14,23186365.2,,373422565.9,,,592693316.6,6049511.58,,342656794.4,129688.5,214602826.5,,,,,542442902.4,346249729.7,,51272.2,538657193.4,2201653288,874889927.8,1249434449,1595180932,,1545324.84,55135338.82,225765898.7,-259852433.2,16539040.15,-56476632.73
wl0cbQK8gv,17837849.21,61580856.84,2337201.49,222129803.5,13186202.43,183354010.5,2301630,500636017.1,183318439,23873479.81,129914548.7,11613647.64,,72706246.86,,,401806347.3,,,77880000,,27787685.38,,12601883.3,43366485.68,,136313906.2,2971352.21,,,193500000,861158758.2,348005442.6,357624829.8,435504829.8,,,,100373526.9,-155019447,6615535.35,92190099.14
1600639,74283182.05,69919723.31,702864.17,795270160.6,17960178.77,675878683.7,25046261.07,2086178982,700222080.6,364099225.9,150498480.6,46448423.52,,1467438695,,33787281.92,132723450.6,,4038469111,597260219.2,446138231.8,322742963.2,240000000,,,,728158176,8188935.99,,,1192000000,8796285677,2568039585,3281512089,4330785660,,226024316.7,14206038.65,218481610.9,-164805269.5,-52869383.84,1347880817
1000063,2356319000,2431703000,163084000,60157354000,10953233000,429510000,2368710000,86254456000,2635136000,21542885000,23873425000,2458428000,3884198000,1580462000,,819972000,7003824000,,,6940702000,,21471967000,693099000,11149367000,3223529000,,7526477000,2118700000,,,11183349000,1.05E+11,84477369000,63474811000,79079339000,95618000,397770000,1008630000,11400409000,-3418705000,-1812217000,-3158077098
wRevFU53h5,117531850,56212544.99,7724034.11,1685745811,37416905.83,63394632.56,7853957.68,1963040066,63524556.13,408306147.9,270834757.1,27327596.13,,196550806.3,,,5087079562,,,2618084804,389680000,473787525.8,,330000000,563373405.2,,1157983752,567977532.2,,29503738.2,1281986004,7679085244,2117104211,2905142938,5687762973,,4911785.51,151260579.4,1188871899,-1272971543,374111491.3,-567055699.8
6NeMRnq7gl,6392408.98,62964943.72,169017.38,1235619171,4143528.5,18231966.88,2868169.78,1330279485,20931119.28,67394718.24,110590779.9,5197183.88,,,,,5120346.21,,,12500000,29283.24,40490021.65,,,,,14608020.69,50517226.13,,,26176215.54,222177873.8,213088934.7,109065378,123024661.2,,,673322.76,1426215.54,-1807471.37,22025116.07,9258690.193
B3DZPHV7lW,163966581,75126038.76,1001873.45,768088699,31035.6,-63040180.29,1811439.81,952378306.3,345504386.1,117007844.5,92817446.2,348796341.8,1550746667,3522922487,,,3420453518,,,1376160000,,2062246830,1090000000,140400000,1050000,,1423863343,466418889.1,,,918100000,17605839848,7053080393,4027729036,8370463513,410020000,129768.14,90518178.95,1412557704,-1485531994,183911927.1,-4995713569
zrfPCb4R1p,11835588.22,94926280.63,1179924.97,1204926808,,32672160.34,1388552.52,1353291158,33601346.89,129318898.4,38415287.32,,,6068762.56,,,335996177.5,,,,,81540815.42,,24000000,,,137475393.5,97811829.59,,,209050000,671107875.2,313654274.3,507799196.1,507799196.1,,,17337515.8,25254330.77,-66708559.35,50117946.81,4913611.862
1600129,241486406.7,475699408.6,14174193.07,4903897789,814372573.4,-91480304.5,188069811.4,6385801354,82415313.85,912044715.3,544504558.4,173181388.6,,129866796,,64313770.56,1321144959,,69666012.43,425656368,127799244,1440547561,360778573.4,1179560338,295776615.9,,416872458.1,142497180.9,270200,291332.48,2512204482,7952560596,4393281345,5754720043,6330719690,,39629410.18,106690953,-150467294.8,-129640377,172379998.6,26341114.83
1000698,128623944.7,279232922,1483922.98,9070718762,104139473.9,141054891.9,111896525.2,10092193621,251467494.2,271498950.1,20116253.71,89038017.73,,355216713.5,,,4594867279,,,320000000,,165891444,940243345,30000000,187753403.3,,425741706.1,66960340.73,,11142287.39,645000000,6836697181,1321679418,2982115821,3615999544,,24357011.55,419226311.9,-212958637.7,-193957720.3,190375286.6,1255042757
1600236,639569403.4,229475227.8,2593050.58,2721934494,,298434566.3,108623141.6,3837630896,404464657.3,819420440,354019833.8,10.13,,4218757692,,,12948451916,,23141201.37,11583479522,,1292285011,811600000,81509347,85697628.56,,462719253.2,104843220.7,,,2728100000,20958545073,2245235075,4780072453,16365951975,,9514265.45,777648365.7,897739668.3,-2172151850,1534305314,-37212432.83
0eE88E4953,25102471.59,80612923.47,1088244.25,1789930437,18598586.42,276948150.9,64715600.95,2062359206,340575507.6,124171954.4,45430144.45,313253641.3,612893833.3,1703249269,,87555747.2,421165828.5,200000,70723612.19,2055683285,796235501.7,1114545202,64000000,,396610.4,,647136682.4,1708535299,,,156310000,12372462420,7499579814,1481815462,5424864358,,2239947.73,20028377.81,-199723779.3,-370165768.4,283675798.8,-289837548.6
g7UcWH58LD,5030232.63,31963565.73,16297433.81,153056561.3,19293434.06,151760121.6,16371226.27,364431887.3,151833914,63645964.88,31346974.79,65666962.11,,1104222429,,,621542541,,,735000000,206881611.9,134652733.5,362000000,,,,11019649.9,297925.38,,2104949.55,254500000,2298946321,277163072.7,764830844,1706712456,,7452583.61,22251230.34,190993674,-314630676.3,183182234.5,258505411
xVBhqP4EZ1,1110353.34,63290989.98,3790782.87,976888023.1,3538458.8,363999604.7,139353633.6,1504926054,499562455.4,579084931.9,1033612586,2419127841,,2296784164,,,653684124.5,,,3926403740,,678912004.8,1358250000,,,,3135790231,1923039733,,,232400000,16261957114,12915016823,8231017172,12204026315,,12899.96,16032095.91,847417325.7,-792197432.6,-63826146.43,189614125.2
vbEmqtMrGo,-6705145.38,5833371.15,10000,,,30263514.23,,30680000,30253514.23,,,,,371469134.8,,,4363072.14,434197.22,,,,647099734,,,,,2000430.9,381155275.2,,,,1897200130,1520940545,-5454412.85,594545587.2,,,352150.02,750000000,-733174633.3,-447623161,-2243075352
0xB86E2ADB,,,,,,,,7151030000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4539B33ADF,111835823.5,424969485.5,2129383.05,11311777484,298448112.8,286762021.1,30435678.98,12341469114,315068317.1,1019980667,736556569.7,556836141.9,,772396320.6,3243478.94,,1979202159,174218,79170347.16,145715901.1,,326343158.2,,584849723.7,704393464.9,,76302428.55,38725268.77,,2333672.77,1528928152,9388790008,5916894193,4291471523,4562760435,,9679079.52,152650089,1054206427,-1012621801,46849016.69,-1352798129
4YCDC2857A,,,,,,,,,,49729649.11,113887902.8,11569991.8,,309411.09,,,90872815.08,,,,,601544512.2,,23000000,3700098,,7731043.43,2100331.84,,,,997272672.9,882943643.1,89239097.19,106117159.1,,642749.23,4902656.7,-37427600,-68488019.97,-67592547.48,-182231078.3
732697077,1418360.24,23733868.46,634058.86,517771902.6,,152708783.7,81667563.22,696996881.4,233742288.1,29368568.91,217799361.4,398492629.8,,1568533119,,,170829441.7,,,1345410000,,111088433.1,,,,,506131546.4,477173998.9,,,3000000,4493838508,2496960684,946404831.2,2291814831,,5646268.52,4913050.76,228336260.9,-302085342.3,36770060.34,-772266638.4
ppcCTrZUi0,17129161.17,31304815.58,62502,355407667.6,3701424.77,193136837.7,40054501.75,621272754.5,233128837.5,41503763.3,474885942,63460807.9,,28278331.53,,,523012989.3,,,225000000,,37823566.55,,,,,51223249.97,44695261.64,,,,4133452303,3436055406,315153207.4,540153207.4,,100905.03,12692364.57,-26194491.85,-20877835.03,50468517.85,-1326585053
2BhvUbf6vl,351622000,975264000,1865000,15830993000,634980000,1043719000,228610000,18761842000,1270464000,9616904000,8120224000,2979259000,,3895572000,12350000,,6161571000,9369000,258392000,1138728000,104288000,7003937000,424917000,3028022000,1805354000,,1589466000,296722000,,,10596943000,41513728000,26806696000,28600619000,30541575000,,39517000,438575000,7026874000,-3529597000,346389000,-3338164174
SblUsbNiAd,-281420.74,11043696.43,24561.85,28128045.19,247216.85,2030621.11,665316.38,42585425.54,2671375.64,,3762952.36,1080391.31,,29756978.1,,,44528372.96,,,,,153168021,,,985506.68,,112928942.5,42145867.95,,,,635149007.7,200223668.1,115938622.7,119938622.7,,,4009362.74,140000000,-10285152.7,-6472307.46,-129966053.5
LVKLxnz4ZD,22480.19,2389791.59,152200,152390388.4,,26722763.09,1162001.41,182746894.9,27732564.5,1311351.01,148410.9,57270709.13,,,,,13015973.4,,,,,17399163.48,,,,,13087077.31,3712170.5,,,,125189180.3,102110971.9,82975865.92,83611799.03,,,636821.98,,-10214900,22297128.34,1932290.949
08U3C068FC,34921089.49,54498579.6,883018.25,377429978.4,18506799.1,-186300779.4,3739191.51,399506562.2,-183444606.1,86082142.27,111956978.6,18660073.75,,214144578.7,,,64620436.03,,,550000000,,127774477,,,4550000,,11257656.36,200375475.9,,,,908422366.2,586373759,124514629.4,689759629.4,,542165.36,7337850.28,-35509305.55,-40844186.86,-29828303.7,-49412967.34
557oyMsbUh,44221523.69,17866148.14,,257281695.1,,-35629844.87,,284831502.4,86370155.13,129787631.7,153734797.4,37994092.54,,,,,1460920.08,,,924520000,,321139058.2,471000000,,,,272815674.5,1535512531,,,149750000,6099692565,6091231645,1066808876,1991328876,,,271191.8,6522045.65,-513570,-24291352.89,-1342082566
2008456,129035679.1,268630739.4,17163023.1,23291435912,473945199.5,750349510.5,31557618.36,24888236314,764744105.7,636543853.2,273410313.9,955855040.3,,10237712.14,,7172465.12,418988278.7,,43318012.84,104000000,27580595.93,2771149288,150000000,1347691560,169151069,,1308414213,1770174196,,,2788001311,11733593872,10598435089,8347010875,8500643245,379860,1946087.89,48892962.52,849956379,-344041189.7,100325138,659745135.2
1600123,139759626.9,807499630.6,186758531.5,4076445183,221745421.3,2258143626,41109824.71,7607963374,2112494919,1035992180,15000584.97,1346871305,,1108068769,,,4634395296,,18061202.32,803232230.1,,2062954395,632520000,31141525.57,1545388799,,515254383.7,1134467043,,833558.37,1675830000,15187027783,6098450691,5506870489,6471796219,,20082822.17,465386956.5,-663211649.3,-796292009.5,1174989060,1062463556
1600310,130822540.5,145349669.7,4237650.25,1650738732,20147096.04,123830895.7,25080046.81,2056279180,144673292.3,98677374.62,237055227.9,10523856.28,,688623329.3,,882619326.6,2213305318,,,1026415000,,581641733.5,416330000,89500000,42120581.41,,155425991.7,52228142.11,,57511805.91,1030242244,5138921803,1178410505,1807444457,2971225070,,2955226.18,114201750.3,415667686.3,-601393485.3,314983909.5,385553265.7
6V07P9KqFZ,336634267.2,273119996.2,27433380.02,2747284110,,109406484.2,1314323.9,3568553553,83287428.07,525297792.8,66165393.08,139630868.2,,1628123166,,,12566679268,,,4402685600,15000000,462569530.3,1626880000,72993321,,,280914503.6,47181534.87,,,1532000000,15197004781,758240987.9,4269840086,8705778178,,357225784,,-536962474.8,-549514667.4,945850189.9,894462034.1
1612122161,80468454.99,5493052.73,40330,355374155.5,8463616.12,321237524.9,19,768933720.9,323362013.9,641410597.1,1021269498,,,,3305037.34,,525355.42,,,980798750,,248772755.5,130000000,,,,554620266,641566910.5,,,117300000,4387729521,3628084090,1454141251,2712681571,,,144006.39,377817947.6,-18470303.3,-439029634.2,-1776774501
0KE393E720,990081505.6,402996924.6,10551020.06,2358069701,131305332.5,293364383.1,293363604.2,4093166807,576176967.3,1003475413,1658313598,1330834541,3419706669,115365670.7,420000,1587116878,650232139.5,,8151474787,9315477989,363478578.5,3900691323,3700400000,123400000,300000000,,3836359002,315469640.7,,45530,9730500000,45094463133,23283286444,20353310868,33875043965,7704244.24,9914726.97,62908695.27,-831113017.6,-819663390.1,-1037768068,5202559117
1600794,8931966.67,35851849.52,2453773.72,162556127.3,3101393.04,160816294.6,2086215.55,387263167.4,160448736.4,42836544.97,13824977.88,635045.79,,67580064.2,,,379350196.1,,5970262.54,142000000,,359579300.6,18000000,13500000,,,762480964.6,594893961.8,,,37350159.98,1576639314,988770095.4,898380903.6,1043480904,,2429367.57,26930184.42,-801370.09,-70391466.3,196315884.3,62186880.75
1600589,53430271.58,35582030.14,800000,1136259303,13640100.53,93145833.44,370000,1323532679,92715833.44,34205112.44,339625871.7,63603624.2,,451159902.9,,,680153711.5,,150083244.4,,,468804515.1,,45651200,,,8590182.98,953188.79,,,923627635.6,3000607504,1358190010,1085941562,1098420729,,2429863.92,54287128.85,35991859.62,-239560121.7,313106012.2,90269194.47
